"","vm_name","mape"
"60","ad32cba7-5559-48e9-b193-f820790c812a",0.237168168970711
"61","17cf7aca-35d2-4d3c-966a-1e436e9da42f",0.155798257860567
"62","e6fdd9d7-2a8c-4134-bfda-338ca96e8b42",0.121496426442444
"63","61412610-9fd5-4ec6-86e9-ba6913dfa9d4",0.0490229123144084
"64","63f8082a-8763-4454-bb18-befb68a6888d",0.0117148800362002
"65","abf06b16-9024-4972-9f6a-23825405ef47",0.0342308540951376
"66","bbf264fb-565a-4640-b502-34b6f442d369",0.0100926793038914
"67","01f0df43-1f65-4ae5-b99c-822474b47572",0.0128778463077547
"68","7928e882-dc83-4e9c-a720-d2caf514b0f0",0.00850028545086764
"69","aeb680cc-c431-4cd9-8c43-c8a6f5809c01",0.124388145214767
"70","438bb06b-8bc3-4ef2-a1a2-a691ed1ecc20",0.722582414859265
"71","a25fb90a-98c2-48ae-ad70-13f9b06c60ba",0.0093243184605713
"72","5afa4cbd-c268-4626-a9a2-2da50010bc14",0.219758471284359
"73","1d62593d-98de-448b-87f3-9dacc1fe3b19",0.0471090743704479
"74","674cf614-e840-4b08-9102-dc4831e7ec97",0.0431091952500305
"75","f08dbde2-c3ab-4f11-83ab-57f9fcd688c6",0.0233833410268415
"76","2e248334-532d-4dfc-bf0f-c07fe667bd71",0.00917363326092794
"77","a9842951-a198-4221-abe9-53860b3fdcb3",0.0158237058768831
"78","b574c728-d02c-43a7-8829-9d47313fe962",0.041682642324678
"79","a508f764-de90-466c-a229-037d9d2a0276",0.0356236949725913
"80","7e266947-30cf-4384-9af9-867716e38883",0.0194564594695049
"81","7845f591-4f25-40c7-b207-bc69268d772f",0.0053534304407469
"82","7f763e3d-f9df-4736-bf49-e3b8d1d4704b",3.69945077589913
"83","df2d8690-7754-41d1-90b0-cc81884f8b64",0.0170466696579246
"84","fc05243c-7884-43e6-bbca-60599ab57bd8",0.045582944708641
"85","51badd1e-bd8c-477d-89ff-eae9ca09bde5",0.0642693154109333
"86","ab69d1a9-7592-4c7c-9f47-6c6b6b8261bd",0.00571986978125155
"87","5cfd4757-af72-48b2-a93c-28fdc1f9191d",0.00833003380105178
"88","055a70d3-f3d8-448a-873d-1176abb7b054",0.54167679933307
"89","c112653f-2bf5-4610-917b-312dbd66e058",0.710720474957133
"90","60706adc-302b-4284-b2dd-ace0e4427b54",0.104821152699536
"91","d392ee45-c278-4c86-b910-d80a564cc36b",0.310756776585669
"92","aec309bc-76f1-48e0-af7a-16da43cba338",0.547788570044853
"93","e33deeec-ae01-4af7-a7dc-a70add02fb61",0.180230616060123
"94","3719cee3-b3c2-4db2-9199-71305ea83c14",0.0423703608285503
"95","3a24a891-d616-4e0a-8c6f-0c538608aaf3",0.0215195654834487
"96","dc9b9b6c-fbc7-41cf-ac36-19719d405b67",0.115331798567986
"97","cdcdaeaa-2739-410f-9799-28fd0ef9aa7b",0.0966528052424229
"98","8d904cf0-0d9f-49fc-a0a4-16e8402bdb4b",0.155986124456993
"99","d44ae155-39b3-4526-8068-1c087de35631",0.0921905317975652
"100","fe612e78-3590-477a-a6e0-71aee4bdcf79",0.144790162680391
"101","69f7e067-921a-4cd6-a77c-7ce2d52db362",0.276359159276484
"102","14b62f66-8767-4b3d-9548-e004a83fe649",0.0517249097422722
"103","0d3381f6-962d-4220-9069-96437e2c339d",0.0403960748949537
"104","7c0bee64-c3b7-4662-b1a0-6a62f106b225",0.159919867685981
"105","0a9da3f4-ba4b-4a13-8455-86809acb3cea",0.013263525605196
"106","030d0e35-3086-4538-825e-a0dc4b9172c9",0.131306901660145
"107","6ac1193e-f299-42b3-ac59-041285a3ab5e",0.0689462175679998
"108","ae42e4db-f9b9-46f0-91c0-ad5d0c4987be",0.0129352562171649
"109","a5328c75-a45f-4737-87f4-f0733dc673b5",0.0172082839571307
"110","afa455f0-8192-43a7-8277-19fef93f884c",0.0372321743822038
"111","fd8dfb3b-bdb2-4d40-bf83-638662f2717b",0.128588488835657
"112","7589ec5d-1262-4e99-b255-7b2141695664",0.21570254346734
"113","c41ba638-a65b-4931-92c9-860aa5d710fa",0.111168208875204
"114","997e1f51-2c7b-47fa-98ba-77e27eda8330",0.0120300238705646
"115","339b3db3-f203-48d1-9337-b32051aa421c",0.412853723678031
"116","cb1ecc59-3095-44ee-8d6f-413f3c9b4c1b",0.0180855434831829
"117","381864f2-5aae-49b5-92cf-2b2ed7ccdd82",0.125075704878079
"118","8782048e-6174-4618-8647-e48664afbfcb",0.150369806437771
"119","ba28e852-0c3a-4959-85ee-b1e9ddda6cb7",0.0717725148651404
"120","c7ebbb2e-819b-461a-ba4f-82aaff961e9a",0.0682100359453193
